İl,İlçe,Köy,Merkeze uzaklık (km),Birincil Öncelik,İkincil,Üçüncül,Telefon,Çocuk,Kadın,Yetişkin,Yaşlı,Hane,Yıkılan,Bilgi Alınan Vakit,Ek
Malatya,Akçadağ,Gürkaynak,44.17,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05363628761,,,,,100,60,1676460600000,"GÜNCEL EKSİK: ısınma, kuru gıda, temizlik malzemesi  /////   su yok. ahırlar yıkılmış. insanlar ve hayvanlar için çadır gerekli. ara yollar kapalı"
Malatya,Akçadağ,Güneşli,49.08,"Gıda (ekmek,su,paketli gıda)",,,05352014871,,,,,40,15,1676104440000,
Hatay,Samandağ,Yeşilyazı,17.49,"Barınma (Çadır, konteyner gibi)",,,05333827321,20,100,200,100,,,1676153340000,"evlerin %30u hasarlı 
çadır ihtiyacı var"
Hatay,Samandağ,Yeşilköy,14.74,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05346754848,300,1700,3500,3,,,1676152980000,binaların %75i hasarlı
Hatay,Samandağ,Sutaşı,19.62,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05364398665,600,3310,7000,750,,150,1676152860000,çadır ihtiyacı var
Hatay,Samandağ,Yeniköy,15.95,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05358561267,40,200,400,50,,,1676152740000,
Hatay,Samandağ,Mızraklı,16.46,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05327463105,1000,2700,6500,1000,,,1676152560000,
Hatay,Samandağ,Mağaracık,21.79,,,,05327463105,750,1200,2400,500,,15,1676152500000,"binaların %65i hasarlı
ihtiyaç yok "
Malatya,Akçadağ,Gölpınar,25.57,"Barınma (Çadır, konteyner gibi)",,,05332177948,,,,,350,70,1676105100000,yapıların çoğu hasarlı
Hatay,Samandağ,Uzunbağ,12.86,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05383387400,750,1400,2800,750,,3,1676152380000,binaların %85 i hasarlı
Malatya,Akçadağ,Fatih,31.54,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05343210130,,,,,36,1,1676104620000,evlerin hepsi hasarlı
Hatay,Samandağ,Kuşalanı,17.84,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05356504888,750,1400,2800,750,,20,1676151600000,binaların %50si hasarlı acil çadır ve gıda gerekli
Malatya,Akçadağ,Esenli,26.55,"Barınma (Çadır, konteyner gibi)",,,05377803406,,,,,140,20,1676104200000,çadır ve hayvanlar için yem gerekli
Malatya,Akçadağ,Esenbey,50.42,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Isınma (El sobası, battaniye)",05366103619,,,,,300,30,1676103780000,ahırlar yıkıldı. hayvanlar ve insanlar için çadır gerekli.
Malatya,Akçadağ,Eğin,27.08,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05367428279,,,,,120,5,1676103540000,evlere girilemiyor. çadır ve gıda gerekli.
Kahramanmaraş,Dulkadiroğlu,Ulutaş,25.88,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",05325641852,200,,800,,500,15,1676151420000,"yakıt ve çadır sıkıntısı var
evlerin büyük kısmı hasarlı"
Kahramanmaraş,Dulkadiroğlu,Tevekkelli,38.77,"Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be","Gıda (ekmek,su,paketli gıda)",,100,300,500,,350,,1676151240000,"Toplam 350 hane çoğunlukla yıkılmış yıkılmayanlarda hasarlı
Çadır acil ihtiyaç"
Hatay,İskenderun,Kavaklıoluk,49.60,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,05322311699,,,,,,,1676150880000,"nüfus 345 ama şu an 1000 kişiyi bulmuş.  elektrik su var. eczane açık. küçükbaş 200, büyükbaş tane var yem gerekli"
Kahramanmaraş,Dulkadiroğlu,Söğütlü,46.11,"Barınma (Çadır, konteyner gibi)",,,05379460303,15,50,80,,150,,1676151000000,"Toplam 150 hanenin çoğunluğu yıkılmış durumda çadır ihtiyacı bulunuyor
bankamatikler çalışmıyor, nakit ihtiyacı bulunuyor
"
Kahramanmaraş,Dulkadiroğlu,Sivricehüyük,42.53,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,20,,240,150,120,,1676150880000,"Diyalize giren hastalar var
1 kişi kayıp"
Hatay,İskenderun,Kaledibi,52.26,"Barınma (Çadır, konteyner gibi)",,,05436218376,,,,,,,1676150760000,nüfus 400 civarı. hasarlı ve yıkılan bina var. ölen ve yaralı yok. bez mama ihtiyacı biraz karşılanmış. 10 adet çadır gerekli
Kahramanmaraş,Dulkadiroğlu,Şerefoğlu,36.01,"Barınma (Çadır, konteyner gibi)",,,,70,300,600,100,315,30,1676150700000,"Elektrik yok, şebeke suyu yok, telefonlar çekmiyor (görüşme yarım kaldı) 
çadır ihtiyacı var evlerin tamamı hasarlı"
Hatay,İskenderun,Karayılan,56.22,,,,05325489585,,,,,,,1676150520000,"10000 nüfus. hasarlı bina var yaralı ve ölen yok. Demir çelik içinde, müdürü yardım ediyor. elektrik su var. 20 çadır geldi. bez ve mama geliyor ama çabuk bitiyor."
Kahramanmaraş,Dulkadiroğlu,Sarıkaya,24.33,"Barınma (Çadır, konteyner gibi)",,,05379869383,,,1000,,,,15/02/23 16:35,"GÜNCEL EKSİK: Ağrı milletvekili 5 tane çadır göndermiş ama hala ihtiyaç var. Kuru gıda şeker çay mercimek gibi Ilaçlar için gelmişler liste almışlar ama daha gelmemiş. Odun kömür gelmemiş acil bunlar     /////////   Toplam kişi 1000 kişiyi geçti, şehirden göç başlamış deprem dolayısıylacami minaresi tehlikeli, evlere giremiyorlarçadır ihtiyacı var"
Kahramanmaraş,Dulkadiroğlu,Peynirdere,31.13,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,250,500,1000,50,300,40,1676150460000,Telefonlar çekmiyor (bu sebepten görüşme yarım kaldı)
Hatay,İskenderun,Denizciler,48.57,"Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be","Gıda (ekmek,su,paketli gıda)",05374592016,,,,,,0,1676150340000,"30000 nüfus, 50 yaş altı nüfus çok.hayvancılık yok"
Kahramanmaraş,Dulkadiroğlu,Osmanbey,31.33,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,400,600,700,30,200,15,1676150040000,"Hasar tespit çalışmasının yapılması gereklidir.
6-7 kişi kayıp"
Hatay,İskenderun,Cebike,38.91,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05387803797,,,,,,,1676150100000,"3500 nüfus, hafif yaralanmalar var. Su ve elektrik var, yol açık. küçükbaş 1000 büyükbaş 10 civarı"
Hatay,İskenderun,Çinarli,47.37,,,,05374592016,,,,,,,1676150040000,YARDIM GELİYORMUŞ İHTİYAÇ YOK
Kahramanmaraş,Dulkadi̇roğlu,Kuzucak,39.77,"Barınma (Çadır, konteyner gibi)",,,,70,,400,100,250,200,1676149860000,binaların çoğu yıkılmış kalanlar hasarlı
Hatay,İskenderun,Cirtiman,35.81,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,,1676149800000,DIŞARDAN GELENLERLE NÜFUS 8000. HASARLI BİNALARIN SAYISI VERİLMEDİ. 15-20 VEFAT VAR.5-6 KİŞİ YARALI VE İSKENDERUNA GÖNDERİLMİŞ. 2000-3000 ARASI HAYVAN VAR.
Kahramanmaraş,Dulkadi̇roğlu,Küçüknacar,35.15,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,150,300,650,40,340,17,1676149500000,çadır ihtiyacı var
Hatay,İskenderun,Büyükdere,38.39,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,02222396768,,,,,,,1676149320000,"1500-2000 NÜFUS VAR, 15 AİLE KÖYE GELMİŞ. ELEKTRİK SU VAR, GIDA VE ÇADIR GEREKLİ"
Malatya,Akçadağ,Dümüklü,41.31,"Barınma (Çadır, konteyner gibi)",,,,,,,,70,4,1676366160000,GÜNCEL EKSİK: çadır. yollar bugün açılmış. su dışarıdan alınıyor. su bulanık. ilaçlara erişim zaman zaman sıkıntılı///// yollar açılmamış. evlerin hepsi hasarlı.
Hatay,Kirikhan,Karaçağil,46.40,"Barınma (Çadır, konteyner gibi)",Tıbbi yardım malzemeleri,"Gıda (ekmek,su,paketli gıda)",,70,,,80,220,30,1676144640000,Erzak ve ilaç önemli. Yaşlılar için bez gerekli.
Hatay,Dörtyol,Kuzuculu,74.80,,,,,,,,,5000,,1676308620000,GÜNCEL: ihtiyaç yok
Hatay,Dörtyol,Konaklı,70.67,,,,,,,1100,,,,1676308920000,GÜNCEL: ihtiyaç yok
Kahramanmaraş,Oni̇ki̇şubat,Kurucaova,29.66,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05369215640,900,350,700,20,,30,1676143620000,"ENKAZ ALTINDA BİR KİŞİ
Hayvan çok fazla yem ihtiyacı acil"
Kahramanmaraş,Oni̇ki̇şubat,Kürtül,17.99,"Barınma (Çadır, konteyner gibi)",,,05385120087,1500,2500,5000,300,,15,1676143440000,"ENKAZ ALTINDA 1 KİŞİ VAR 
mazot sorunu var "
Kahramanmaraş,Oni̇ki̇şubat,Kümperli̇,41.38,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,210,120,290,60,,6,1676143020000,
Kahramanmaraş,Oni̇ki̇şubat,Kurtlar,27.14,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",05374995980,60,300,500,,,7,1676142840000,çadır ihtiyacı var
Hatay,Reyhanlı,Varışlı,21.95,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,,1676212200000,"GÜNCEL EKSİK: ACİLEN ÇADIR, SU, KURU GIDA İHTİYACI VAR    /////   ÇADIR, TEMEL GIDA, SU İHTİYAÇLARI VAR"
Hatay,Reyhanlı,Terzihöyük,24.53,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,,,,,,,1676138820000,"ÇADIR, GIDA, ÇOCUK BEZİ, ÇOCUK MAMASI İHTİYACI VAR"
Hatay,Reyhanlı,Özkurtuluş,22.00,"Barınma (Çadır, konteyner gibi)",,,05322443621,,,,,,,1676138460000,SADECE ÇADIR İSTEDİLER
Hatay,Reyhanlı,Nergizli,22.53,"Hijyen ve sağlık( Ped, bebek be","Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",05383410906,,,,,,,1676214000000,"GÜNCEL EKSİK: su sıkıntısı var. çadır çocuk bezi gerekli.    //// KİMSE GİTMEMİŞ. ÇOCUK BEZİ ,GIDA, ÇADIR, SU İHTİYACI VAR"
Hatay,Reyhanlı,Konuk,25.82,"Hijyen ve sağlık( Ped, bebek be","Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",05383410906,,,,,,,1676209500000,"GÜNCEL EKSİK: sadece su yardımı gitmiş diğer ihtiyaçlar aynen devam ediyor.  ACİL İHTİYAÇLAR: ÇOCUK BEZİ , GIDA, ÇADIR"
Malatya,Akçadağ,Durulova,42.85,"Barınma (Çadır, konteyner gibi)",,,05353604965,,,,,,4,11/02/23 08:08,ahırlar yıkılmış. hayvanlar başka yerler götürülmüş. çok dar alanda çok fazla hayvan var. hayvanlar için çadır gerekli.
Malatya,Akçadağ,Durulova,42.85,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,120,15,1676367060000,"GÜNCEL EKSİK: çadır, gıda. güncel nüfus 70-80.   ////// 50 ev içine girilemeyecek durumda. ağıllar yıkılmış hayvanlar için de çadır lazım."
Gaziantep,Nurdağı,İncegedik,54.67,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05308720054,,,,,,,1676132100000,"Kuru Gıda, Çadır (Yardım kamyonunda malzeme yok, ihtiyaçlar karşılanamadı.)"
Malatya,Akçadağ,Doğantepe,51.44,"Gıda (ekmek,su,paketli gıda)",,,,,,,,68,5,1676365560000,"GÜNCEL EKSİK: gıda, kuru gıda /////  evlerin hepsi hasarlı. gıda gerekli"
Gaziantep,Nurdağı,Hamidiye,45.17,"Barınma (Çadır, konteyner gibi)",,,05325687577,250,,1000,,135,0,1676136960000,50 ADET ÇADIR.
Malatya,Akçadağ,Doğanlar,30.41,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,,350,70,1676363400000,"GÜNCEL EKSİK: çadır, kuru gıda.şu anki nüfus 600-700. hastaneler dolu. ilaç bulamıyorlar.    /////  su yok. bütün insanlar ve hayvanlar dışarıda. evlerin hepsi hasarlı. ahırlar yıkılmış. çadır, ısınma ve gıda desteği gerekli"
Malatya,Akçadağ,Develi,36.05,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,160,1,1676361360000,"GÜNCEL EKSİK: kömür ve temizlik ürünleri. İlerleyen günlerde market açılmazsa gıda, temizlik ürünler, kömür gerekli.    ///// çadır ihtiyaçları var. normalde yazları yaşayan var ama şu an her evde 5-6 aile yaşıyormuş Şu an yaşayan 2000 kişi olmuş."
Malatya,Akçadağ,Demirciler,49.02,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05396879076,,,,,30,6,1676460600000,GÜNCEL: eksik yok.    /////// evlerin neredeyse hepsi hasarlı. elektrik yok
Malatya,Akçadağ,Dedeköy,31.18,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,05386076590,,,150,,200,25,15/02/23 15:30,"GÜNCEL EKSİK: ihtiyaç yok     //////  çadır, ısıtıcı, kuru gıda    /////   şu anki nüfus 150, önceden 500. su elektrik yok ısıtıcı soba çadır gerekli"
Kahramanmaraş,Oni̇ki̇şubat,Kumaşir,24.34,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",05373170023,300,200,400,30,,,1676136300000,yakın hastaneler var sıkıntı yok
Kahramanmaraş,Oni̇ki̇şubat,Kumarli,27.87,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,05369215640,450,,220,20,,,1676136180000,45 çadır ihtiyaç
Gaziantep,Nurdağı,Gökçedere,60.58,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,05067511264,100,,150,450,210,30,1676136000000,"SÜREKLİ ÇOCUK KIYAFETİ GÖNDERMEYİN!!! edit:Çadır(20-25 adet), Soba, Odun, Kömür, Çocuklar için ateş düşürücü ilaç"
Malatya,Doğanşehir,Polat,45.97,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Kıyafet(Ayakkabı, çorap, iç çam",05423615994,200,175,350,200,,400,1676210820000,"GUNCEL EKSİK: Çadır, kömür,soba ////elektrik yok. yakıt sıkıntısı var. çok fazla telef olan hayvan var. iç giyim gerekli."
Kahramanmaraş,Oni̇ki̇şubat,Kozcağiz,11.00,"Barınma (Çadır, konteyner gibi)",,,,50,120,250,50,,3,1676136000000,
Kahramanmaraş,Onikişubat,,38.13,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05327372515,50,,650,300,,,1676135880000,muhtar araçla destek oluyormuş
Malatya,Doğanşehir,Kelhalil,40.77,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05389585600,120,150,300,50,,3,1676135580000,"elektrik su yok. evlerin çoğu hasarlı, çadır gerekli acil, telef olan hayvan sayısı fazla. yollar hasarlı"
Kahramanmaraş,Oni̇ki̇şubat,Köşürge,25.10,,,,05328956165,60,50,100,60,,,1676135760000,kendi araçları ile idare ediyolar
Hatay,Dörtyol,Yeniyurt,75.89,"Hijyen ve sağlık( Ped, bebek be","Isınma (El sobası, battaniye)","Kıyafet(Ayakkabı, çorap, iç çam",05362912477,,,4000,,,,15/02/23 18:30,GÜNCEL EKSİK: ihtiyaç yok     ////// Dışarıdan gelenlerle nüfus 6-7 bin
Malatya,Doğanşehir,Örencik,66.34,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05324944719,150,250,500,80,,80,1676210700000,hasarlı yollar var. yakıt sıkıntısı var. hayvanlaGUNCEL EKSİK: Çadır //// barınma alanı çadır gerekli.
Hatay,Dörtyol,Çatköy,80.73,,,,,,,368,,130,,1676135460000,bir ihtiyaçları olmadığı söylendi
Hatay,Dörtyol,Kapili,76.22,,,,05448153158,,,,,,,11/02/23 17:08,en iyi durumda olan köylerden biri
Malatya,Doğanşehir,Kurucaova,44.39,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Diğer,05068322735,600,1200,2400,500,,120,1676210460000,GUNCEL EKSİK: YOK
Malatya,Doğanşehir,Kapıdere,70.60,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,04225311212,90,170,350,40,,20,15/02/23 15:40,GÜNCEL EKSİK: kuru gıda ve çadır ihtiyacı var.    ////////   su sıkıntısı var. hasarlı yollar fazla. yakıt sıkıntısı var araçlar için.
Hatay,Samandağ,Mızraklı,16.46,"Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be",Tıbbi yardım malzemeleri,05327463105,,,,,,,1675969380000,
Malatya,Doğanşehir,Kadılı,58.29,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05369456008,100,200,400,50,,50,1676210220000,"GUNCEL EKSİK: Çadır, jeneratör, kuru gıda, yem ////su yok araç sıkıntısı yok yakıt sıkıntısı var hasarlı yollar var"
Malatya,Doğanşehir,Hudut,53.99,"Barınma (Çadır, konteyner gibi)","Teknik yardım (Powerbank,el fen","Gıda (ekmek,su,paketli gıda)",05382710281,30,35,70,15,,3,1676210100000,"GUNCEL EKSİK: Çadır, jeneratör ////yakıt sıkıntısı var. elektrik yok jeneratör gerekli acil. çadır acil. fener mum gerekli"
Hayat,Ezri̇n,Yukariburnaz,83.04,,,,,100,,500,,,0,1676303880000,GUNCEL EKSIK: YOK
Gaziantep,Nurdağı,Bademli,59.07,"Barınma (Çadır, konteyner gibi)",,,05413792545,150,,350,,400,25,11/02/23 19:03,
Hatay,Arsuz,Hatay Arsuz İlçesi Haymaseki,31.28,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05395847712,300,1300,2000,200,2500,10,1676131020000,yardım gelmiş fakat hala ihtiyaç var gıda ve çadır.
Hatay,Arsuz,Hatay  Arsuz Ilçesi Çetillik,32.20,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05353094967,1000,2000,2200,1300,4500,75,1676130660000,"Yollar açık, kıyafet yardımı yapılmış. Çadır ve gıda yardımı lazım."
Hatay,Arsuz,Hatay Arsuz İlçesi Beyköyü,28.65,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be",05322371959,380,400,700,70,2000,3,1676130060000,"kıyafet yardımı gitmiş, çadır ve gıda yardımı gerekiyor."
Gaziantep,Nurdağı,Atmalı,45.18,"Barınma (Çadır, konteyner gibi)",,,05308276802,,,,,100,0,1676130360000,ÇADIR!!!
Hatay,Arsuz,Hatay Arsuz İlçesi Avcılarsuyu,31.75,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05359299223,400,800,1520,80,,2,1676129880000,Gıda ihtiyaçları var hiç yardım ulaşmamış.
Hatay,Erzin,Gökdere,88.18,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,,,2.2,,,0,1676129820000,Köy 2.200 nüfus. 400 kişi dışarıdan barınmaya gelmiş. Osmaniye ve İskenderun'dan 40-50 aile gelmiş. 3-4 gündür yardım geleceği söylenmiş ama gelmemiş.
Malatya,Doğanşehir,Gürobası,42.40,Diğer,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",05353688160,60,100,200,50,,15,1676209920000,"GUNCEL EKSİK: Çadır, odun, köür, tüp //// yakıt sıkıntısı var araç sıkıntısı yok. acil çadır gerekli, tüp ısınmak için kömür gerekli"
Hatay,Erzin,Aşağıburnaz,80.96,,,,,,,,,,,1676299140000,GUNCEL EKSIK: YOK////Çadıra ihtiyaç var ama istemiyorlar şu an. Köye İskenderun ve Kırıkhan'dan çok göç gelmiş ama halletmişler.  Hiç ihtiyaç yok.
Malatya,Doğanşehir,Günedoğru,53.43,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,05396294530,150,250,500,100,,200,1676129460000,araç sıkıntısı yok ama mazot sıkıntısı var. yollarda buzlanma var
Malatya,Doğanşehir,Gövdeli,71.23,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05367664476,250,500,1000,150,,60,1676128320000,telef olan hayvanlar var sayısı bilinmiyor. hasarlı yollar var
Osmani̇ye,Kadi̇rli̇,Hardallik,41.07,"Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,,,50,150,80,80,180,0,1676128020000,
Hatay,Arsuz,Yukarikepi̇rce,31.76,"Gıda (ekmek,su,paketli gıda)",,,05359561564,,,1500,,,8,1676128920000,20-25 ISITICI ÇADIR İHTİYAÇ
Hatay,Arsuz,Tatarli,34.01,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05333647954,,,,,,,1676128620000,"kurubakliyat ihtiyaç 
10-15 çadır ihtiyaç"
Osmaniye,Kadirli,Azaplı,39.86,,,,,10,,200,30,110,0,1676301720000,GÜNCEL: ihtiyaç yok. sağlık taraması yapılmadı ama ihtiyaç yok ŞU AN KÖYDE İHTİYAÇ BULUNMAMAKTA HASAR VB BULUNMAMAKTANÜFUS TAM OLARAK BİLİNMEMEKLE BERABER ÇOCUK VE GENÇ NÜFUS SAYISI AZ
Kahramanmaraş,12 Şubat,Köseli,21.27,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",05326768418,1500,,4500,,700,15,1676124360000,Mevcutta yalnızca 11 adet mevcut. ACİL ÇADIR !!!
Hatay,İskenderun,Bi̇ti̇şi̇k,47.96,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,,,,,,0,1676123520000,NÜFUS 10000'E ULAŞTI. 
Hatay,Arsuz,Pi̇ri̇nçli̇k,35.44,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05324039467,,,,,,0,1676123340000,YENİ GELENLERLER NÜFUS 3680 KİŞİ.
Hatay,Arsuz,Kurtbaği,25.79,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",05358270260,,,,,,2,1676123040000,"15 ADET ACİL ÇADIR, ACİL İÇME SUYU, NÜFUS 1100 NÜFUS ŞU ANKİ GÖÇLE 1500'Ü BULMUŞ. ASTIM HASTASINA İLAÇ."
Hatay,İskenderun,Bekbele,46.51,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)",,05392726592,,,,,,,1676122860000,"8700 NÜFUSLU İLÇEDEN GELENLERLE NÜFUS 10000'İ BULMUŞ, HASARLI BİNA VAR SAYI NET DEĞİL, 2 YARALI"
Hatay,İskenderun,Azganlik,54.43,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)",,05374312228,,,,,,1,1676122680000,
Hatay,İskenderun,Aşkarbeyli̇,40.89,"Gıda (ekmek,su,paketli gıda)",,,05387803797,,,,,,,1676122560000,1000 NÜFUSLU.  AFAD ÇADIR VERMEYECEĞİNİ SÖYLEMİŞ. TOPLU OLAN YERLERE GİTMELERİNİ İSTEMİŞ.
Hatay,İskenderun,Akarca,50.34,,,,05383074818,,,,,,,1676122380000,15 ÇADIR LAZIM. MUHTARINA ULAŞILAMADI.
Hatay,Hassa,Eğribucak,65.76,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,200,500,550,250,250,104,1676200500000,GÜNCEL EKSİK: gıda ve çadır ////Köyün muhtarının da cenazesi olduğu için çok konuşamadı. Köyde çok fazla yıkılan bina var. Yardım gitmesi gerekiyor.
