İl,İlçe,Köy,Merkeze uzaklık (km),Birincil Öncelik,İkincil,Üçüncül,Telefon,Çocuk,Kadın,Yetişkin,Yaşlı,Hane,Yıkılan,Bilgi Alınan Vakit,Ek
Kahramanmaraş,Dulkadiroğlu,Doğanlıkarahasan,43.83,,,,05309254840,,,,,,112,15/02/23 13:00,"Nüfus 600. diğer köylerden 150 kişi geldi. ilaçlar geliyor. obalarda  yıkım var en büyük ihtiyaç tuvalet ve temizlik malzemesi 
"
Kahramanmaraş,Dulkadiroğlu,Çokyaşar,35.18,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,,,,,,,16/02/23 14:10,"GÜNCEL EKSİK: 100 çadır,ısıtıcı,kuru gıda . sağlık taraması yapılmadı ama durum iyi  /////  nüfus 1000. yıkılan bina yok ama hepsi ağır hasarlı."
Kahramanmaraş,Dulkadiroğlu,Baydemirli,17.61,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,153,15/02/23 12:02,4200 nüfus. 100 civarı ölü var.
Kahramanmaraş,Dulkadiroğlu,Alibeyuşağı,44.11,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,,,,16/02/23 14:05,GÜNCEL EKSİK: 15 çadır gerekli. sağlık taraması yapılmadı ama durum iyi.   //////  nüfus 800. telefon zor çekiyor.
Kahramanmaraş,Türkoğlu,Yolderesi,45.32,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,,,500,,,20,16/02/23 22:28,GÜNCEL EKSİK: 80 adet çadır ihtiyacı var.    //////   70 aile için çadır ihtiyacı
Kahramanmaraş,Türkoğlu,Yeşilyurt,60.71,,,,,,,100,,,12,16/02/23 22:22,GÜNCEL EKSİK: 20 çadır ihtiyacı var. Aile tipi AFAD çadırı. Diğer yardımlar ulaşmış.    //////   25 aile için çadır ihtiyacı var
Kahramanmaraş,Türkoğlu,Yeşilyöre,41.25,,,,,,,400,,,,16/02/23 22:15,"GÜNCEL EKSİK: 1200 hane 50 çadırları mevcut, çadırlar yetmemiş. Evlere girilemez raporu verildiği için zor durumdalar.    ///////   30 aile çadır ihtiyacı"
Kahramanmaraş,Türkoğlu,Yenipınar,39.61,"Gıda (ekmek,su,paketli gıda)",,,,,,1200,,,,16/02/23 20:04,"GÜNCEL EKSİK: 20 çadır ihtiyacı var. Diğer yardımlar ulaşmış.    ////////// şeker, pirinç, yağ ihtiyacı öncelik100 aile için çadır ihtiyacı"
Kahramanmaraş,Türkoğlu,Yeniköy,48.73,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05327127792,,,200,,,,16/02/23 22:03,GÜNCEL: ihtiyaç yok   //////   20 aile için çadır ihtiyacı
Kahramanmaraş,Türkoğlu,Yavuzlar,38.21,,,,,,,,,,,15/02/23 02:08,"6 gündür çadır gitmemiş 
Çadır acil ihtiyaç (30 aile için)"
Kahramanmaraş,Türkoğlu,Uzunsöğüt,42.79,"Barınma (Çadır, konteyner gibi)",,,,,,200,,,,15/02/23 02:04,"odun kömür ihtiyacı var
40 aile için çadır ihtiyacı"
Kahramanmaraş,Türkoğlu,Tahtalıdedeler,45.01,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,300,,,20,16/02/23 21:49,GÜNCEL: ihtiyaç yok    /////   10 aile için çadır ihtiyacı
Kahramanmaraş,Türkoğlu,Pınarhüyük,45.86,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,600,,,60,16/02/23 21:47,"GÜNCEL: ihtiyaç yok    //////////  30 ailenin çadır ihtiyacı varbattanite, mat, hijyen ürünleri eksik"
Kahramanmaraş,Türkoğlu,Özbek,47.48,"Barınma (Çadır, konteyner gibi)",,,,,,250,,,35,16/02/23 21:45,GÜNCEL: ihtiyaç yok    //////////   40 kişilik çadır ihtiyacı var
Kahramanmaraş,Türkoğlu,Önsenhopuru,36.54,,,,,,,300,,,1,16/02/23 21:30,GÜNCEL EKSİK: 50 adet çadır ihtiyacı var.    /////////   ihtiyaçları yok
Kahramanmaraş,Türkoğlu,Minehüyük,52.40,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05415182709,,,600,,,4,15/02/23 01:45,"hijyen ve gıda ürünleri eksik
50 kişilik çadır ihtiyacı"
Kahramanmaraş,Türkoğlu,Kumçatı,47.68,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",,,,300,,,20,16/02/23 21:10,"GÜNCEL EKSİK: 6 çadır eksik, gıda gitmemiş ve yetmiyor. Çadırlarda ocak olmadığı için yemek pişiremiyorlar.     //////////  bayan kıyafeti çok geldi daha fazlasına gerek yok büyük beden kıayfetler gerekliymiş"
Kahramanmaraş,Türkoğlu,Kırmakaya,44.28,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,2400,,,15,16/02/23 20:40,"GÜNCEL EKSİK: 100 çadır acilen, kuru gıda ihtiyacı var. Nüfus 2200   ////////   20 soba ihtiyaç200 ailenin çadır ihtiyacı var"
Kahramanmaraş,Türkoğlu,Doluca,45.47,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05415182709,,,2800,,,15,15/02/23 01:04,100 ailenin çadır ihtiyacı var
Malatya,Battalgazi,Hacıyusuflar,14.66,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Diğer,,90,,225,135,,0,14/02/23 23:02,"yardım ulaşmış ama çadır, gıda, yakıt ihtiyaçları var. toplam nüfus 450 kişi."
Malatya,Battalgazi,Hacıhaliloğluçiftliği,13.48,"Barınma (Çadır, konteyner gibi)",,,,200,,300,300,,0,14/02/23 23:00,yardım ulaşmış ama çadır ihtiyaçları var.
Malatya,Battalgazi,Gülümuşağı,23.17,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05357937288,5,,,20,,0,14/02/23 22:58,yardım hiç ulaşmamış. toplam nüfus 30-40 kişi.
Malatya,Battalgazi,Göller,11.77,"Isınma (El sobası, battaniye)",Diğer,,,100,,,50,,0,14/02/23 22:53,toplam nüfus 300 kişi. yardım ulaşmış ama acil yakıt ve kömür ihtiyaçları var.
Malatya,Battalgazi,Düzyol,29.72,,,,05365607464,40,,,50,,0,14/02/23 22:51,toplam nüfus 200 kişi. hasarlı bina sayısı belirlenemiyor. yardıma ihtiyaçları yok.
Adıyaman,Gerger,Yayladalı,56.47,"Gıda (ekmek,su,paketli gıda)",,,,10,15,30,8,2,16,14/02/23 22:45,
Malatya,Battalgazi,Çolaklı,19.93,,,,05354156280,30,,,60,,0,14/02/23 22:42,nüfus göçlerle 600-700 e ulaşmış. yardım isteğini afad1a iletmişler.
Adıyaman,Gerger,Yağmurlu,66.16,,,,,90,120,240,30,80,6,14/02/23 22:44,ihtiyaçları yok
Adıyaman,Gerger,Seyitmahmut,59.83,,,,,120,130,260,40,75,10,14/02/23 22:42,"ihtiyaçları yok
konteynır olabilirse iyi olur "
Adıyaman,Gerger,Ortaca,91.60,,,,,100,100,220,40,50,,14/02/23 22:41,ihtiyaçları yok
Malatya,Battalgazi,Çamurlu,8.61,"Gıda (ekmek,su,paketli gıda)",,,05352489572,,,,,,2,14/02/23 22:39,6000-7000 nüfus var. yardım ulaşmış ama hala ihtiyaç var.
Adıyaman,Gerger,Kütüklü,47.98,,,,,70,90,180,30,60,,14/02/23 22:40,ihtiyaçları yok
Adıyaman,Gerger,Kesertaş,60.81,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,,50,60,120,20,45,,14/02/23 22:38,
Malatya,Battalgazi,Bulutlu,21.90,"Gıda (ekmek,su,paketli gıda)",,,05337637238,,,,,,0,14/02/23 22:37,nüfuse 160 kişi ama dışardan gelen insanlarla 1200 kişiye ulşamış. yardım ulaşmış ama hala ihtiyaç var.
Adıyaman,Gerger,Kaşyazı,72.57,,,,,220,120,250,50,100,,14/02/23 22:36,ihtiyaçları yok
Malatya,Battalgazi,Bulgurlu,11.22,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05426265429,600,,600,300,,0,14/02/23 22:33,yardım ulaşmış ama çadır ve gıda ihtiyaçları hala var.
Adıyaman,Gerger,Gürgenli,50.23,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,200,190,350,80,150,15,14/02/23 22:34,
Adıyaman,Gerger,Güngörmüş,51.72,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be",,80,100,200,50,60,15,14/02/23 22:32,
Malatya,Battalgazi,Boran,15.33,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05336085212,40,,160,300,,0,14/02/23 22:31,nüfus 500. yardım ulaşmış ama dışardan gelen göçten dolayı çadır ve gısa ihtiyaçları var.
Adıyaman,Gerger,Gündoğdu,55.15,"Barınma (Çadır, konteyner gibi)",,,,20,30,50,10,70,2,14/02/23 22:30,hasar tespiti yapılmış
Malatya,Battalgazi,Beydağı,15.46,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05307658577,200,,2200,100,,3,14/02/23 22:21,nüfus 2500. 15-20 tane ahır yıkılmış. Yardım ulaşmış ama çadır ve gıda ihtiyacı var
Malatya,Battalgazi,Bağtepe,13.56,,,,05364393897,,,,,,,14/02/23 22:18,nüfus 400-500 kişi. odun ve kömür ihtiyacı varmış .
Malatya,Battalgazi,Alişar,13.86,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,05352488047,625,,1385,500,,0,14/02/23 22:15,nüfus 2500. Yardım ulaşmış ancak gıda ve ısıtıcı ihtiyaçları var
Malatya,Battalgazi,Alhanuşağı,28.54,,,,05386905512,65,,70,65,,0,14/02/23 22:13,nüfus 200. bir ihtiyaçları yok.
Malatya,Battalgazi,Ağılyazı,19.58,,,,05367179749,120,,200,80,,0,14/02/23 22:10,"nüfus 400. yardım ulaşmış, ihtiyaçları da yok."
Malatya,Battalgazi,Adagören,16.62,"Barınma (Çadır, konteyner gibi)",,,,65,,,15,,0,14/02/23 22:00,nüfus 450. yardım ulaşmış çadır ihtiyaçları var ama acil değil.
Malatya,Yeşilyurt,Hiroğlu,9.54,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be","Hijyen ve sağlık( Ped, bebek be",,10,,120,10,,280,14/02/23 21:48,dışarıya göç vermiş.
Malatya,Yeşilyurt,"Malatya, Yeşilyurt",17.54,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",05344147545,,,,0,100,35,14/02/23 21:41,AFAD ve Kızılaydan şikayetçi. 
Adıyaman,Tut,Yeşilyurt,25.85,,,,,,,250,,,0,14/02/23 21:37,hayvancılık pek yok.
Malatya,Akçadağ,Aydınlar,21.14,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05317761788,,,,,,7,13/02/23 22:24,nüfus şu an 600. yıkılan bina dışındakilerin hepsi hasarlı. kuyu var.
Kahramanmaraş,Pazarcık,Kuzkent,59.54,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,,,0,14/02/23 18:55,"Muhtarı arayıp ihtiyaç soran çok oluyormuş, ihtiyaç gitmiyomuş. "
Kahramanmaraş,Pazarcık,Karagöl,65.67,,,,05327822384,,,,,,,14/02/23 18:51,Muhtar herhangi ihtiyaç olmadığını belirtti. 
Kahramanmaraş,Pazarcık,Kızkapanlı,56.80,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,,,,30,15/02/23 20:07,GÜNCEL EKSİK: sadece çadır.     ///////   Nüfus 650 gelenler 250 civarı. Hasta bezini Antep'e gidip almışlar. İlaçlar hayırsever tarafından 10 çocuk için getirilmiş. 11 çadır gelmiş yetmemiş.
Adıyaman,Tut,Yalankoz,24.72,"Gıda (ekmek,su,paketli gıda)",,,,,,300,15,,15,14/02/23 18:14,Garibanlar köylere yardım etmeye çalışıyor dendi. 
Adıyaman,Tut,Bulanık,35.22,,,,,0,,11,1,,0,14/02/23 18:10,Dışarıya göç vermiş. Bağ-bahçesi olan bırakmamış. 
Malatya,Yazıhan,Sinanlı,21.28,Diğer,"Gıda (ekmek,su,paketli gıda)",,05326562554,750,,1000,500,210,6,14/02/23 18:04,"Hat kesildi, anket tamamlanamadı. "
Malatya,Yazıhan,Fethiye,34.66,,,,05364714403,750,,2000,750,300,0,14/02/23 18:00,
Malatya,Kale,Uzunhüseyin,50.64,,,,05305431535,,,,,,0,14/02/23 17:56,"Herhangi sorun yok, ihtiyaçtan yok. "
Malatya,Kale,Salkımlı,37.58,,,,05392383711,,,,,,0,14/02/23 17:54,"Köyde mevcutta 20 kişi var, nüfusun yüzde80'i Afad evine yerleşmiş. İhtiyaç yok. "
Malatya,Kale,Kıyıcak,30.48,"Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,05365921090,,,,,,0,14/02/23 17:18,"Gıda (çay, şeker, un, kurubakliyat), yakacak (odun, kömür) ihtiyacı var, acil. Köy nüfusu 1000 iken gleen nüfusa 2000 olmuş. İlerleyen zamanda altyapı sıkıntısı olacağı tahmin ediliyor. Bir hanede 20-30 kişi barınma zorunda kalıyor. "
Malatya,Kale,Karahüseyin,51.37,,,,05359703484,,,,,,0,14/02/23 17:15,"Nüfus 130, gleen kişiler ile 150 olmuş. İhtiyaç olmadığını belirtilmiş. "
Malatya,Kale,Karahüseyin,51.37,,,,05359703484,,,,,,0,14/02/23 17:15,"Nüfus 130, gleen kişiler ile 150 olmuş. İhtiyaç olmadığını belirtilmiş. "
Malatya,Kale,İkizpınar,35.92,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)","Barınma (Çadır, konteyner gibi)",05303493234,,,,,,0,14/02/23 17:10,Köy nüfusu 250-300 civarıyken gelen göç 350-400 kişi. 3-4 aile bir hanede barınak zorunda kalıyor. 
Malatya,Kale,Gülenköy,44.36,"Gıda (ekmek,su,paketli gıda)",,,05366381970,,,,,,0,14/02/23 17:08,20 hane başka yere göç etti. 
Malatya,Kale,Erdemli,33.17,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,05344775635,,,,,,0,14/02/23 17:06,"Gıda ve yakacak ihtiyacı var, acil olmadığı belirtildi. "
Malatya,Kale,Bent,35.02,,,,05324041081,,,,,,0,14/02/23 17:04,Gelen ya da giden hane yok. İhtiyaç yok. 
Malatya,Kale,Akuşağı,46.37,,,,05354689547,,,,,,0,14/02/23 17:03,İhtiyaç yok. Köye dışarıdan gelen hane ya da giden yok. 
Malatya,Yazıhan,Böğürtlen,37.50,"Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,,04227621039,50,,200,50,,5,14/02/23 15:01,Güzün köyde 25 hane kalıyor. Yazın kalabalık oluyor. İlaç ve kuru gıda ihtiyacı var. 
Kahramanmaraş,Onikişubat,Öşlü,26.96,"Gıda (ekmek,su,paketli gıda)",,,05324720936,40,300,300,60,,1,14/02/23 14:34,Bir kaç güne gıda maddesine ihtiyaç var. 
Malatya,Akçadağ,Dutlu,50.21,,,,05396879076,,,,,25,4,14/02/23 12:10,GÜNCEL: ihtiyaç yok. ahırlar yıkılmış. hayvanlar yakın boş bir köye nakliye edilmiş. 
Malatya,Akçadağ,Aydınlar,21.14,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05317761788,,,600,,,7,14/02/23 13:09,binaların hepsi hasarlı
Kahramanmaraş,Pazarcık,Karaağaç,50.51,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",Diğer,05413923149,,,400,,,,16/02/23 13:14,"GÜNCEL EKSİK: hiçbir şey gelmiyor bize suyumuz bile yok dendi    //////   15 çadır gelmiş ama yetmemiş. Kuru gıda, su, çadır lazım. Hep Küçük çocuk bezi gelmiş. 3 engelli var. Hasta bezi lazım.   /// nüfus 400 gelenlerle 500-600 bulmuş."
Kahramanmaraş,Onikişubat,"Kahramanmaraş, On iki Şubat Şahinkayası",14.21,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,05067017326,,,,,,40,12/02/23 14:48,"Mahalle içi obada mezrada olan yerlere kapalı. Muhtarın aracı var. 50 tane çadır geldi sadece. 3000 kişi var. Hasarlı bina oranı %70. Ortalama toplam 500 hayvan telef oldu.
Sulak bölge riskli.
"
Kahramanmaraş,On iki Şubat,Sadıklı,45.17,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05327372515,,,,,,,12/02/23 14:36,Muhtar sadece ihtiyacı olan şeyleri söyledi geri kalanlar hakkında bilgi verilmedi
Hatay,Kırıkhan,Topboğazı,28.63,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,300,,,100,100,,13/02/23 21:24,"Nüfusu 500 idi fakat şu an 3000'i buldu. 10 ahır yıkılmış, 30 büyükbaş telef olmuş. Araç sıkıntısı yok ama yakıt sıkıntısı var. Yollar açık fakat hastaneler iş yapmıyor."
Hatay,Kırıkhan,Yılanlı,41.05,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,10,,200,,,3,13/02/23 21:13,Hane sayısı belirtilmedi. Hasarlı bina sayısı tespit edilmemiş. Hastaneye erişilemiyor; yollar kapalı. İş makinesine ihtiyaç var. Araçlar için yakıta ihtiyaç var.
Hatay,Kırıkhan,Torun,40.03,"Barınma (Çadır, konteyner gibi)",,,,30,,200,10,40,4,13/02/23 21:03,Telef olan hayvan sayısı az olarak ifade edildi
Hatay,Kırıkhan,Yalangoz,51.94,"Barınma (Çadır, konteyner gibi)",Diğer,,05324712033,,,,,350,0,13/02/23 20:57,
Hatay,Kırıkhan,Taşoluk,51.84,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)","Barınma (Çadır, konteyner gibi)",05359661071,,,,,,40,13/02/23 19:43,Su sorunu var. Büyükşehir müdahale etmiyormuş. 
Kahramanmaraş,Pazarcık,Hanobası,58.88,"Isınma (El sobası, battaniye)","Kıyafet(Ayakkabı, çorap, iç çam","Gıda (ekmek,su,paketli gıda)",05333503395,,,80,,,,16/02/23 13:33,"GÜNCEL EKSİK: içme suyu, kuru gıda, odun, kömür    //////  Hayvan sayısı veremiyor. Göçük altında hayvanlar var.Muhtarda göçük altından çıkmış .Yaralı kol ve bacağında sorun var."
Kahramanmaraş,Onikişubat,Reyhanlı,37.83,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",05386774337,30,80,250,20,,0,15/02/23 21:42,GÜNCEL EKSİK: AFAD gelmiş ihtiyaç listesi almış onlar halledeceklermiş   //////  bi kaç çadıra ihtiyaç duyuyorlar. az çok yardım olursa diye bekliyolar.
Adıyaman,Samsat,Yarımbağ,29.41,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,,,,,100,0,13/02/23 22:05,"köy 2016'daki depremden sonra konteyner evlerde yaşamaya başlamış o yüzden hasarlı veya yıkılan bina yok. Fakat merkezden gelenlerle konteynerlerda 20-25 kişi yaşıyormuş. Bu yüzden çadır ihtiyaçları var. Ekstra insan geldiği için de gıda, kıyafet ihtiyaçları var. Yatalak hastalar ve bebekler için bez isteniyor."
Adıyaman,Samsat,Gölpınar,25.91,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,30,0,13/02/23 22:03,"normalde köy nüfusu 120 ama depremden dolayı köylere gelenlerle 200 kişi olmuş, ilk günden beri gıda-çadır istiyorlarmış henüz gelmemiş."
Adıyaman,Samsat,Çiçek,25.12,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,,80,5,13/02/23 22:00,"merkezlerden gelenlerle 500 kişiyi geçmiş nüfus, önceden olan depremden dolayı var olan evlerin büyük bir kısmı konteyner evmiş"
Adıyaman,Samsat,Akdamar,23.50,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,,,25,0,13/02/23 21:56,köy normalde 150 kişilikmiş merkezlerden gelenler olduğundan nüfus 300 kişiyi geçmiş bu yüzden çadıra ihtiyaç var.
Adıyama,n,Gerger,65.17,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,50,,,15,,,13/02/23 21:24,"köy kalmamış hiç herkes sadece sağ olduğuyla ilgileniyor. sabah köye gelip akşam köyü boşaltıyolar. acil kuru gıda ve konteyner ihtiyacı var. : 25 enkaz altında kalan büyükbaş, 4 tane küçükbaş kalmış. binaların hepsi yıkılmış. 230 nüfuslu."
Adıyaman,Gerger,Ağaçlı,57.98,,,,05388501967,50,,,50,,0,13/02/23 21:20,"250 civarı nüfus var. hasarlı az bina var, test yapılmamış."
Kahramanmaraş,Pazarcık,Eğlen,56.69,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05385749831,,,135,,,38,16/02/23 13:07,GÜNCEL: ihtiyaç yok     //////   5 çadır ihtiyaç toplam 44 hanenin 38 i yıkılmış gerisi hasarlı
Kahramanmaraş,Pazarcık,Evri Taşbiçme,61.96,,,,05337416727,,,1000,,,80,16/02/23 13:09,GÜNCEL EKSİK: 20 çadır gerekli /////    normalde 1000 nüfus şuan 3000
Kahramanmaraş,Pazarcık,,52.70,"Barınma (Çadır, konteyner gibi)",,,05333503395,,,6400,,,55,13/02/23 20:24,"küçük baş ve büyükbaş telef hayvanlar var
binaların hepsi hasarlı "
Hatay,Kırıkhan,Sucu,46.14,"Gıda (ekmek,su,paketli gıda)",,,,50,,500,20,,0,13/02/23 20:04,Aciliyet durumu yok sadece kuru gıda gerekliymiş
Adıyaman,Çelikhan,Korucak,31.12,,,,,50,,250,20,,10,13/02/23 17:44,yollarda heyelan riski bulunmakta
Osmaniye,Düziçi,Çiftlik,23.81,,,,,200,800,800,20,,0,13/02/23 16:08,çok az bilgi alınabilmiş.
Osmaniye,Düziçi,İrfanlı,28.15,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,3000,2000,,1000,,0,13/02/23 16:04,yaklaşık 10000 nüfus. 
Osmaniye,Düziçi,Çamiçi,23.66,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,800,600,,60,,5,13/02/23 16:01,nüfus 2000 civarı
Osmaniye,Düziçi,İstiklal,26.15,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,,,1,13/02/23 15:59,"geçen yıl 2230 nüfus, bu yıl bilinmiyor."
Osmaniye,Düziçi,Uzun Banı,25.09,"Hijyen ve sağlık( Ped, bebek be",,,,,,,,,3,13/02/23 15:14,"nüfus 5000 civarı. gerekli kurumlar eksikleri gideriyor, yardımlardan temin ediliyor, ihtiyaçlarımızı belirtebiliyoruz .gündüz evlere girilip çıkılabiliyor, gece yatılamıyor sadece. 

"
Osmaniye,Düziçi,Hürriyet,26.93,,,,,1500,,,1000,,0,13/02/23 15:11,4000 nüfusa sahip. 1 adet tekerlekli sandalye ihtiyacı var.
Osmaniye,Düziçi,Boğaziçi,26.61,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,,,,,,2,13/02/23 15:05,"randevulu sistemin kalkması, kızılay başkanı iletişim sıkıntısı var, muhtarlarla iletişim kurulması talep ediliyor. Mahalle sakinlerinin dışarıdan gelen akrabaları yanına yerleşmiş insanların bunun için destek gerekmekte. 60000 toplam nüfus olduğu bilinmekte."
Osmaniye,Düziçi,Karşıyaka,25.38,"Barınma (Çadır, konteyner gibi)",,,,,,,,,0,13/02/23 14:58,"sosyal yardımlaşma vakfından isteklerini temin ediyorlar. ihtiyaçlar genel olarak karşılanıyor. genellikle memurlar, askerler polisler var. insanların cenazeleri var. diğer illerden gelen insanlar müstakil kiralık ev çadır sıkıntısı var. yarın itibariyle birçok iş yerlerimiz açık. muhtarın kanaatince çok bir sıkıntı yok diğer illere göre "
Osmaniye,Düziçi,Karkın,27.41,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Hijyen ve sağlık( Ped, bebek be",,300,216,,85,4000,0,15/02/23 17:30,"GÜNCEL EKSİK: ısınma ihtiyacı var. 30 çadır gerekli. nüfus çok artmış.      //////   kısmen hastaneye erişim var. patlamanın etkisiyle kapandı yol tek araçlık açıldı. yollar hep patladı, hava şartlarından dolayı buzul ve kayıyor. misafir olarak gelenlerin kıyafetleri yok, yetersiz. battaniye vs. yetersiz."
Osmaniye,Düziçi,Karlıca,27.41,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,30,30,,22,,0,13/02/23 14:05,
Hatay,Kırıkhan,Saylak,51.67,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Diğer,,50,,,,,,13/02/23 09:13,Çadır aciliyeti var
Hatay,Kırıkhan,Özsoğuksu,32.10,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,100,,500,100,,60,13/02/23 09:10,Araç için yakıt sıkıntısı var 
